2.13,173.4
12.13,172.9
22.13,172.5
32.13,172.3
42.13,172.0
52.13,171.6
62.13,171.3
72.13,171.0
82.13,170.6
92.13,170.3
102.15,170.0
112.15,169.8
122.13,169.5
132.13,169.4
142.19,169.0
152.19,168.6
162.13,168.4
172.13,168.2
182.13,168.0
192.13,167.6
202.19,167.5
212.15,167.1
222.13,167.1
232.13,166.6
242.13,166.4
252.13,166.1
262.13,165.9
272.13,165.7
282.13,165.4
292.13,165.1
302.13,164.9
